Cod Municipio,Departamento,Municipio,Categoria,Año,PCs aportados por MinTic,Tabletas MinTic para estudiantes,Tabletas MinTic para docentes,PCs MinTic para docentes,Tabletas aportadas por Dptos,PC aportados por Dptos,Total dispositivos,Sedes beneficiadas,Inversión
70418,SUCRE,LOS PALMITOS,6,2020,125,0,0,0,0,0,125,3,"$ 102,899,720.00"
70418,SUCRE,LOS PALMITOS,6,2021,0,0,0,0,0,0,0,0,$ 0.00
70418,SUCRE,LOS PALMITOS,6,2022,0,0,0,0,0,0,0,0,$ 0.00
70429,SUCRE,MAJAGUAL,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
70429,SUCRE,MAJAGUAL,6,2011,115,0,0,0,0,0,115,4705,"$ 117,370,830.00"
70429,SUCRE,MAJAGUAL,6,2012,295,0,0,0,0,0,295,3889,"$ 407,232,844.30"
70429,SUCRE,MAJAGUAL,6,2013,351,0,0,0,0,0,351,9985,"$ 526,939,550.30"
70429,SUCRE,MAJAGUAL,6,2014,217,0,0,0,0,186,403,2691,"$ 271,813,684.70"
70429,SUCRE,MAJAGUAL,6,2015,115,435,68,0,0,0,618,14307,"$ 287,907,572.20"
70429,SUCRE,MAJAGUAL,6,2016,85,255,157,0,0,0,497,4722,"$ 392,762,419.10"
70429,SUCRE,MAJAGUAL,6,2017,33,0,1,0,0,0,34,3781,"$ 40,408,506.05"
70429,SUCRE,MAJAGUAL,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70429,SUCRE,MAJAGUAL,6,2019,10,0,0,0,0,0,10,1053,"$ 11,849,400.00"
70429,SUCRE,MAJAGUAL,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70429,SUCRE,MAJAGUAL,6,2021,520,0,0,0,0,0,520,14,"$ 468,377,160.00"
70429,SUCRE,MAJAGUAL,6,2022,0,0,0,0,0,0,0,0,"$ 3,761,463.00"
70473,SUCRE,MORROA,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
70473,SUCRE,MORROA,6,2011,40,0,0,0,0,0,40,4705,"$ 40,855,259.00"
70473,SUCRE,MORROA,6,2012,110,0,0,0,0,0,110,3889,"$ 163,328,420.20"
70473,SUCRE,MORROA,6,2013,20,0,0,0,0,0,20,9985,"$ 31,602,262.80"
70473,SUCRE,MORROA,6,2014,22,0,0,0,0,150,172,2691,"$ 23,125,660.70"
70473,SUCRE,MORROA,6,2015,50,1375,26,0,0,0,1451,14307,"$ 514,842,669.30"
70473,SUCRE,MORROA,6,2016,0,50,28,0,0,0,78,4722,"$ 57,066,150.20"
70473,SUCRE,MORROA,6,2017,3,0,9,0,0,0,12,3781,"$ 16,432,306.87"
70473,SUCRE,MORROA,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70473,SUCRE,MORROA,6,2019,126,0,0,0,0,0,126,1053,"$ 149,302,440.00"
70473,SUCRE,MORROA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70473,SUCRE,MORROA,6,2021,110,0,0,0,0,0,110,6,"$ 103,630,890.00"
70473,SUCRE,MORROA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
70508,SUCRE,OVEJAS,6,2010,33,0,0,0,0,0,33,5744,"$ 44,607,585.00"
70508,SUCRE,OVEJAS,6,2011,84,0,0,0,0,0,84,4705,"$ 78,890,902.00"
70508,SUCRE,OVEJAS,6,2012,261,0,0,0,0,0,261,3889,"$ 375,393,776.50"
70508,SUCRE,OVEJAS,6,2013,85,0,0,0,0,0,85,9985,"$ 129,733,357.10"
70508,SUCRE,OVEJAS,6,2014,9,0,0,0,0,334,343,2691,"$ 12,590,187.70"
70508,SUCRE,OVEJAS,6,2015,170,1975,39,0,0,0,2184,14307,"$ 1,151,986,786.20"
70508,SUCRE,OVEJAS,6,2016,25,130,94,0,0,0,249,4722,"$ 192,760,072.10"
70508,SUCRE,OVEJAS,6,2017,54,0,47,0,0,0,101,3781,"$ 89,081,538.33"
70508,SUCRE,OVEJAS,6,2018,0,0,0,0,0,0,0,3318,"$ 954,424.00"
70508,SUCRE,OVEJAS,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70508,SUCRE,OVEJAS,6,2020,96,0,0,0,0,0,96,2,"$ 77,909,788.00"
70508,SUCRE,OVEJAS,6,2021,555,0,0,0,0,0,555,20,"$ 500,454,195.00"
70508,SUCRE,OVEJAS,6,2022,0,0,0,0,0,0,0,0,$ 0.00
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2010,3,0,0,0,0,0,3,5744,"$ 4,055,235.00"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2011,20,0,0,0,0,0,20,4705,"$ 18,232,108.00"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2012,178,0,0,0,0,0,178,3889,"$ 262,359,275.50"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2013,80,0,0,0,0,0,80,9985,"$ 119,961,963.00"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2014,37,0,0,0,0,93,130,2691,"$ 55,152,994.30"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2015,175,345,37,0,0,0,557,14307,"$ 344,629,331.80"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2016,5,65,0,0,0,0,70,4722,"$ 48,863,745.00"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2017,27,0,0,0,0,0,27,3781,"$ 59,966,985.15"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2021,500,0,0,0,0,0,500,21,"$ 450,431,610.00"
70523,SUCRE,SAN ANTONIO DE PALMITO,6,2022,0,0,0,0,0,0,0,0,"$ 7,522,926.00"
70670,SUCRE,SAMPUES,6,2010,1,0,0,0,0,0,1,5744,"$ 1,351,745.00"
70670,SUCRE,SAMPUES,6,2011,100,0,0,0,0,0,100,4705,"$ 105,231,795.00"
70670,SUCRE,SAMPUES,6,2012,235,0,0,0,0,0,235,3889,"$ 358,742,795.60"
70670,SUCRE,SAMPUES,6,2013,315,0,0,0,0,0,315,9985,"$ 470,144,929.10"
70670,SUCRE,SAMPUES,6,2014,127,0,0,0,0,559,686,2691,"$ 184,327,887.10"
70670,SUCRE,SAMPUES,6,2015,10,2005,203,0,0,0,2218,14307,"$ 1,137,687,857.80"
70670,SUCRE,SAMPUES,6,2016,10,15,31,0,0,0,56,4722,"$ 44,780,149.35"
70670,SUCRE,SAMPUES,6,2017,24,0,103,0,0,0,127,3781,"$ 115,473,760.33"
70670,SUCRE,SAMPUES,6,2018,0,0,0,0,0,0,0,3318,"$ 477,212.00"
70670,SUCRE,SAMPUES,6,2019,580,0,0,0,0,0,580,1053,"$ 687,265,200.00"
70670,SUCRE,SAMPUES,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70670,SUCRE,SAMPUES,6,2021,580,0,0,0,0,0,580,19,"$ 524,903,100.00"
70670,SUCRE,SAMPUES,6,2022,0,0,0,0,0,0,0,0,"$ 7,522,926.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2010,21,0,0,0,0,0,21,5744,"$ 28,386,645.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2011,88,0,0,0,0,0,88,4705,"$ 90,701,334.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2012,100,0,0,0,0,0,100,3889,"$ 135,716,810.20"
70678,SUCRE,SAN BENITO ABAD       ,6,2013,280,0,0,0,0,0,280,9985,"$ 425,791,829.80"
70678,SUCRE,SAN BENITO ABAD       ,6,2014,83,0,0,0,0,359,442,2691,"$ 72,410,949.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2015,55,340,119,0,0,0,514,14307,"$ 217,634,599.10"
70678,SUCRE,SAN BENITO ABAD       ,6,2016,20,75,0,0,0,0,95,4722,"$ 71,492,955.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2017,12,0,0,0,0,0,12,3781,"$ 17,012,298.78"
70678,SUCRE,SAN BENITO ABAD       ,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70678,SUCRE,SAN BENITO ABAD       ,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70678,SUCRE,SAN BENITO ABAD       ,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70678,SUCRE,SAN BENITO ABAD       ,6,2021,120,0,0,0,0,0,120,2,"$ 91,537,560.00"
70678,SUCRE,SAN BENITO ABAD       ,6,2022,0,0,0,0,0,0,0,0,"$ 2,507,642.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2010,15,0,0,0,0,0,15,5744,"$ 20,276,175.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2011,3,0,0,0,0,0,3,4705,"$ 2,427,807.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2012,120,0,0,0,0,0,120,3889,"$ 161,081,558.60"
70702,SUCRE,SAN JUAN DE BETULIA,6,2013,40,0,0,0,0,0,40,9985,"$ 60,708,749.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2014,47,0,0,0,0,155,202,2691,"$ 70,371,122.50"
70702,SUCRE,SAN JUAN DE BETULIA,6,2015,60,1885,15,0,0,0,1960,14307,"$ 1,012,554,168.70"
70702,SUCRE,SAN JUAN DE BETULIA,6,2016,0,5,0,0,0,0,5,4722,"$ 3,350,325.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2017,15,0,0,0,0,0,15,3781,"$ 11,299,651.65"
70702,SUCRE,SAN JUAN DE BETULIA,6,2018,0,0,0,0,0,0,0,3318,"$ 477,212.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70702,SUCRE,SAN JUAN DE BETULIA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70702,SUCRE,SAN JUAN DE BETULIA,6,2021,330,0,0,0,0,0,330,9,"$ 310,892,670.00"
70702,SUCRE,SAN JUAN DE BETULIA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
70708,SUCRE,SAN MARCOS,6,2010,105,0,0,0,0,0,105,5744,"$ 141,933,225.00"
70708,SUCRE,SAN MARCOS,6,2011,175,0,0,0,0,0,175,4705,"$ 186,394,250.00"
70708,SUCRE,SAN MARCOS,6,2012,205,0,0,0,0,0,205,3889,"$ 286,264,468.80"
70708,SUCRE,SAN MARCOS,6,2013,340,0,0,0,0,0,340,9985,"$ 502,995,030.80"
70708,SUCRE,SAN MARCOS,6,2014,169,0,0,0,0,747,916,2691,"$ 141,618,452.20"
70708,SUCRE,SAN MARCOS,6,2015,40,2020,156,0,0,0,2216,14307,"$ 1,148,858,170.90"
70708,SUCRE,SAN MARCOS,6,2016,0,25,13,0,0,0,38,4722,"$ 27,529,361.80"
70708,SUCRE,SAN MARCOS,6,2017,27,0,3,0,0,0,30,3781,"$ 29,305,801.95"
70708,SUCRE,SAN MARCOS,6,2018,0,0,0,0,0,0,0,3318,"$ 954,424.00"
70708,SUCRE,SAN MARCOS,6,2019,30,0,0,0,0,0,30,1053,"$ 35,548,200.00"
70708,SUCRE,SAN MARCOS,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70708,SUCRE,SAN MARCOS,6,2021,800,0,0,0,0,0,800,19,"$ 732,164,880.00"
70708,SUCRE,SAN MARCOS,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
70713,SUCRE,SAN ONOFRE,6,2010,21,0,0,0,0,0,21,5744,"$ 28,386,645.00"
70713,SUCRE,SAN ONOFRE,6,2011,175,0,0,0,0,0,175,4705,"$ 168,782,967.00"
70713,SUCRE,SAN ONOFRE,6,2012,430,0,0,0,0,0,430,3889,"$ 654,898,868.60"
70713,SUCRE,SAN ONOFRE,6,2013,480,0,0,0,0,0,480,9985,"$ 715,052,680.20"
70713,SUCRE,SAN ONOFRE,6,2014,111,0,0,0,0,576,687,2691,"$ 128,706,238.10"
70713,SUCRE,SAN ONOFRE,6,2015,202,2010,110,0,0,0,2322,14307,"$ 1,233,548,591.90"
70713,SUCRE,SAN ONOFRE,6,2016,0,180,3,0,0,0,183,4722,"$ 122,649,753.00"
70713,SUCRE,SAN ONOFRE,6,2017,51,0,91,0,0,0,142,3781,"$ 132,858,263.45"
70713,SUCRE,SAN ONOFRE,6,2018,0,0,0,0,0,0,0,3318,"$ 954,424.00"
70713,SUCRE,SAN ONOFRE,6,2019,70,0,0,0,0,0,70,1053,"$ 82,945,800.00"
70713,SUCRE,SAN ONOFRE,6,2020,193,0,0,0,0,0,193,1,"$ 145,529,604.00"
70713,SUCRE,SAN ONOFRE,6,2021,115,0,0,0,0,0,115,1,"$ 87,723,495.00"
70713,SUCRE,SAN ONOFRE,6,2022,0,0,0,0,0,0,0,0,"$ 3,761,463.00"
70717,SUCRE,SAN PEDRO,6,2010,30,0,0,0,0,0,30,5744,"$ 40,552,350.00"
70717,SUCRE,SAN PEDRO,6,2011,0,0,0,0,0,0,0,4705,$ 0.00
70717,SUCRE,SAN PEDRO,6,2012,145,0,0,0,0,0,145,3889,"$ 212,442,002.70"
70717,SUCRE,SAN PEDRO,6,2013,50,0,0,0,0,0,50,9985,"$ 75,469,638.80"
70717,SUCRE,SAN PEDRO,6,2014,27,0,0,0,0,181,208,2691,"$ 38,768,859.70"
70717,SUCRE,SAN PEDRO,6,2015,100,80,2,0,0,0,182,14307,"$ 115,564,477.70"
70717,SUCRE,SAN PEDRO,6,2016,0,0,0,0,0,0,0,4722,$ 0.00
70717,SUCRE,SAN PEDRO,6,2017,9,0,154,0,0,0,163,3781,"$ 147,466,900.82"
70717,SUCRE,SAN PEDRO,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70717,SUCRE,SAN PEDRO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70717,SUCRE,SAN PEDRO,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70717,SUCRE,SAN PEDRO,6,2021,100,0,0,0,0,0,100,4,"$ 94,209,900.00"
70717,SUCRE,SAN PEDRO,6,2022,0,0,0,0,0,0,0,0,$ 0.00
70742,SUCRE,SINCE,6,2010,78,0,0,0,0,0,78,5744,"$ 105,436,110.00"
70742,SUCRE,SINCE,6,2011,120,0,0,0,0,0,120,4705,"$ 123,208,062.00"
70742,SUCRE,SINCE,6,2012,10,0,0,0,0,0,10,3889,"$ 10,465,646.70"
70742,SUCRE,SINCE,6,2013,270,0,0,0,0,0,270,9985,"$ 406,664,335.00"
70742,SUCRE,SINCE,6,2014,83,1610,0,0,0,552,2245,2691,"$ 654,525,623.90"
70742,SUCRE,SINCE,6,2015,135,150,30,0,0,0,315,14307,"$ 203,508,757.20"
70742,SUCRE,SINCE,6,2016,0,20,0,0,0,0,20,4722,"$ 13,401,300.00"
70742,SUCRE,SINCE,6,2017,18,0,41,0,0,0,59,3781,"$ 51,142,103.24"
70742,SUCRE,SINCE,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70742,SUCRE,SINCE,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70742,SUCRE,SINCE,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70742,SUCRE,SINCE,6,2021,420,0,0,0,0,0,420,16,"$ 395,681,580.00"
70742,SUCRE,SINCE,6,2022,0,0,0,0,0,0,0,0,"$ 1,253,821.00"
70771,SUCRE,SUCRE,6,2010,4,0,0,0,0,0,4,5744,"$ 5,406,980.00"
70771,SUCRE,SUCRE,6,2011,50,0,0,0,0,0,50,4705,"$ 47,198,808.00"
70771,SUCRE,SUCRE,6,2012,305,0,0,0,0,0,305,3889,"$ 403,488,006.20"
70771,SUCRE,SUCRE,6,2013,165,0,0,0,0,0,165,9985,"$ 248,930,834.40"
70771,SUCRE,SUCRE,6,2014,12,0,0,0,0,180,192,2691,"$ 16,107,404.20"
70771,SUCRE,SUCRE,6,2015,265,280,27,0,0,0,572,14307,"$ 365,713,468.00"
70771,SUCRE,SUCRE,6,2016,75,305,1,0,0,0,381,4722,"$ 284,691,976.00"
70771,SUCRE,SUCRE,6,2017,111,0,16,0,0,0,127,3781,"$ 94,345,170.31"
70771,SUCRE,SUCRE,6,2018,0,0,0,0,0,0,0,3318,"$ 477,212.00"
70771,SUCRE,SUCRE,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
70771,SUCRE,SUCRE,6,2020,0,0,0,0,0,0,0,0,$ 0.00
70771,SUCRE,SUCRE,6,2021,501,0,0,0,0,0,501,17,"$ 453,883,713.00"
70771,SUCRE,SUCRE,6,2022,0,0,0,0,0,0,0,0,"$ 2,507,642.00"
70820,SUCRE,TOLU,5,2010,19,0,0,0,0,0,19,5744,"$ 25,683,155.00"
70820,SUCRE,TOLU,5,2011,44,0,0,0,0,0,44,4705,"$ 40,724,656.00"
70820,SUCRE,TOLU,5,2012,170,0,0,0,0,0,170,3889,"$ 260,374,474.00"
70820,SUCRE,TOLU,5,2013,300,0,0,0,0,0,300,9985,"$ 436,959,469.80"
70820,SUCRE,TOLU,5,2014,17,0,0,0,0,324,341,2691,"$ 26,046,508.10"
70820,SUCRE,TOLU,5,2015,75,1900,92,0,0,0,2067,14307,"$ 1,076,430,395.90"
70820,SUCRE,TOLU,5,2016,0,65,21,0,0,0,86,4722,"$ 72,371,764.90"
70820,SUCRE,TOLU,5,2017,15,0,23,0,0,0,38,3781,"$ 31,547,097.24"
70820,SUCRE,TOLU,5,2018,0,0,0,0,0,0,0,3318,"$ 954,424.00"
70820,SUCRE,TOLU,5,2019,10,0,0,0,0,0,10,1053,"$ 11,849,400.00"
70820,SUCRE,TOLU,5,2020,301,0,0,0,0,0,301,1,"$ 224,909,388.00"
70820,SUCRE,TOLU,5,2021,470,0,0,0,0,0,470,14,"$ 421,272,210.00"
70820,SUCRE,TOLU,5,2022,0,0,0,0,0,0,0,0,$ 0.00
70823,SUCRE,TOLUVIEJO,6,2010,58,0,0,0,0,0,58,5744,"$ 78,401,210.00"
70823,SUCRE,TOLUVIEJO,6,2011,33,0,0,0,0,0,33,4705,"$ 33,101,902.00"
70823,SUCRE,TOLUVIEJO,6,2012,150,0,0,0,0,0,150,3889,"$ 223,084,735.60"
70823,SUCRE,TOLUVIEJO,6,2013,60,0,0,0,0,0,60,9985,"$ 90,855,476.80"
70823,SUCRE,TOLUVIEJO,6,2014,179,0,0,0,0,152,331,2691,"$ 255,704,270.80"
70823,SUCRE,TOLUVIEJO,6,2015,10,455,56,0,0,0,521,14307,"$ 194,713,593.60"
70823,SUCRE,TOLUVIEJO,6,2016,0,0,0,0,0,0,0,4722,$ 0.00
70823,SUCRE,TOLUVIEJO,6,2017,9,0,2,0,0,0,11,3781,"$ 37,611,445.73"
70823,SUCRE,TOLUVIEJO,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
70823,SUCRE,TOLUVIEJO,6,2019,310,0,0,0,0,0,310,1053,"$ 367,331,400.00"
70823,SUCRE,TOLUVIEJO,6,2020,65,0,0,0,0,0,65,2,"$ 55,124,850.00"
70823,SUCRE,TOLUVIEJO,6,2021,120,0,0,0,0,0,120,1,"$ 91,537,560.00"
70823,SUCRE,TOLUVIEJO,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2011,23,0,0,0,0,0,23,4705,"$ 21,171,597.00"
73024,TOLIMA,ALPUJARRA,6,2012,53,0,0,0,0,0,53,3889,"$ 65,584,124.00"
73024,TOLIMA,ALPUJARRA,6,2013,60,210,0,0,0,0,270,9985,"$ 282,587,759.00"
73024,TOLIMA,ALPUJARRA,6,2014,106,90,0,0,120,0,316,2691,"$ 211,619,984.80"
73024,TOLIMA,ALPUJARRA,6,2015,30,145,22,0,0,0,197,14307,"$ 107,623,040.00"
73024,TOLIMA,ALPUJARRA,6,2016,0,0,1,0,0,0,1,4722,"$ 784,532.15"
73024,TOLIMA,ALPUJARRA,6,2017,0,0,0,0,0,0,0,3781,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2020,72,0,0,0,0,0,72,1,"$ 56,594,846.00"
73024,TOLIMA,ALPUJARRA,6,2021,0,0,0,0,0,0,0,0,$ 0.00
73024,TOLIMA,ALPUJARRA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73026,TOLIMA,ALVARADO,6,2010,19,0,0,0,0,0,19,5744,"$ 25,683,155.00"
73026,TOLIMA,ALVARADO,6,2011,75,0,0,0,0,0,75,4705,"$ 79,413,314.00"
73026,TOLIMA,ALVARADO,6,2012,15,0,0,0,0,0,15,3889,"$ 15,976,650.00"
73026,TOLIMA,ALVARADO,6,2013,115,0,0,0,0,0,115,9985,"$ 166,721,348.50"
73026,TOLIMA,ALVARADO,6,2014,81,0,0,0,0,0,81,2691,"$ 67,333,783.20"
73026,TOLIMA,ALVARADO,6,2015,10,95,0,0,0,0,105,14307,"$ 58,247,020.40"
73026,TOLIMA,ALVARADO,6,2016,0,405,5,0,0,0,410,4722,"$ 274,773,080.00"
73026,TOLIMA,ALVARADO,6,2017,24,0,0,0,45,0,69,3781,"$ 59,827,550.56"
73026,TOLIMA,ALVARADO,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
73026,TOLIMA,ALVARADO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73026,TOLIMA,ALVARADO,6,2020,89,0,0,0,0,0,89,1,"$ 69,089,812.00"
73026,TOLIMA,ALVARADO,6,2021,40,0,0,0,0,0,40,1,"$ 30,512,520.00"
73026,TOLIMA,ALVARADO,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73030,TOLIMA,AMBALEMA,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
73030,TOLIMA,AMBALEMA,6,2011,0,0,0,0,0,0,0,4705,$ 0.00
73030,TOLIMA,AMBALEMA,6,2012,135,0,0,0,0,0,135,3889,"$ 198,593,385.90"
73030,TOLIMA,AMBALEMA,6,2013,0,0,0,0,0,0,0,9985,$ 0.00
73030,TOLIMA,AMBALEMA,6,2014,12,0,0,0,0,0,12,2691,"$ 16,107,404.20"
73030,TOLIMA,AMBALEMA,6,2015,10,315,0,0,0,0,325,14307,"$ 120,879,154.00"
73030,TOLIMA,AMBALEMA,6,2016,0,195,3,0,0,0,198,4722,"$ 132,911,090.30"
73030,TOLIMA,AMBALEMA,6,2017,0,7,0,0,48,0,55,3781,"$ 16,615,204.31"
73030,TOLIMA,AMBALEMA,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
73030,TOLIMA,AMBALEMA,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73030,TOLIMA,AMBALEMA,6,2020,0,0,0,0,0,0,0,0,$ 0.00
73030,TOLIMA,AMBALEMA,6,2021,75,0,0,0,0,0,75,3,"$ 63,485,985.00"
73030,TOLIMA,AMBALEMA,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73043,TOLIMA,ANZOATEGUI,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
73043,TOLIMA,ANZOATEGUI,6,2011,70,0,0,0,0,0,70,4705,"$ 75,408,715.00"
73043,TOLIMA,ANZOATEGUI,6,2012,153,0,0,0,0,0,153,3889,"$ 205,456,190.10"
73043,TOLIMA,ANZOATEGUI,6,2013,86,0,0,0,0,0,86,9985,"$ 116,918,228.00"
73043,TOLIMA,ANZOATEGUI,6,2014,91,0,0,0,0,0,91,2691,"$ 72,629,671.50"
73043,TOLIMA,ANZOATEGUI,6,2015,10,90,0,0,0,0,100,14307,"$ 55,696,318.20"
73043,TOLIMA,ANZOATEGUI,6,2016,0,265,72,0,0,0,337,4722,"$ 233,721,648.75"
73043,TOLIMA,ANZOATEGUI,6,2017,6,0,0,0,130,0,136,3781,"$ 39,760,827.14"
73043,TOLIMA,ANZOATEGUI,6,2018,0,0,0,0,0,0,0,3318,$ 0.00
73043,TOLIMA,ANZOATEGUI,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73043,TOLIMA,ANZOATEGUI,6,2020,0,0,0,0,0,0,0,0,$ 0.00
73043,TOLIMA,ANZOATEGUI,6,2021,113,0,0,0,0,0,113,4,"$ 98,747,889.00"
73043,TOLIMA,ANZOATEGUI,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73055,TOLIMA,ARMERO (GUAYABAL),6,2010,29,0,0,0,0,0,29,5744,"$ 39,200,605.00"
73055,TOLIMA,ARMERO (GUAYABAL),6,2011,20,0,0,0,0,0,20,4705,"$ 21,302,200.00"
73055,TOLIMA,ARMERO (GUAYABAL),6,2012,110,0,0,0,0,0,110,3889,"$ 150,531,444.20"
73055,TOLIMA,ARMERO (GUAYABAL),6,2013,160,0,0,0,0,0,160,9985,"$ 235,528,754.60"
73055,TOLIMA,ARMERO (GUAYABAL),6,2014,27,0,0,0,0,15,42,2691,"$ 27,326,420.70"
73055,TOLIMA,ARMERO (GUAYABAL),6,2015,5,455,0,0,0,0,460,14307,"$ 166,150,363.50"
73055,TOLIMA,ARMERO (GUAYABAL),6,2016,0,40,8,0,0,0,48,4722,"$ 39,306,456.30"
73055,TOLIMA,ARMERO (GUAYABAL),6,2017,3,57,0,0,39,0,99,3781,"$ 77,008,565.15"
73055,TOLIMA,ARMERO (GUAYABAL),6,2018,0,0,0,0,0,0,0,3318,$ 0.00
73055,TOLIMA,ARMERO (GUAYABAL),6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73055,TOLIMA,ARMERO (GUAYABAL),6,2020,117,0,0,0,0,0,117,1,"$ 89,669,756.00"
73055,TOLIMA,ARMERO (GUAYABAL),6,2021,0,0,0,0,0,0,0,0,$ 0.00
73055,TOLIMA,ARMERO (GUAYABAL),6,2022,0,0,0,0,0,0,0,0,$ 0.00
73067,TOLIMA,ATACO,6,2010,2,0,0,0,0,0,2,5744,"$ 2,703,490.00"
73067,TOLIMA,ATACO,6,2011,42,0,0,0,0,0,42,4705,"$ 39,314,848.00"
73067,TOLIMA,ATACO,6,2012,125,0,0,0,0,0,125,3889,"$ 150,957,717.40"
73067,TOLIMA,ATACO,6,2013,510,0,0,0,0,0,510,9985,"$ 763,166,205.10"
73067,TOLIMA,ATACO,6,2014,89,0,0,0,0,0,89,2691,"$ 82,728,927.40"
73067,TOLIMA,ATACO,6,2015,15,520,24,0,0,0,559,14307,"$ 219,744,162.30"
73067,TOLIMA,ATACO,6,2016,0,0,99,0,0,0,99,4722,"$ 82,491,958.25"
73067,TOLIMA,ATACO,6,2017,15,0,0,0,0,0,15,3781,"$ 87,494,531.68"
73067,TOLIMA,ATACO,6,2018,0,232,6,0,0,0,238,3318,"$ 113,576,456.00"
73067,TOLIMA,ATACO,6,2019,0,0,0,0,0,0,0,1053,$ 0.00
73067,TOLIMA,ATACO,6,2020,0,0,0,0,0,0,0,0,$ 0.00
73067,TOLIMA,ATACO,6,2021,65,0,0,0,0,0,65,2,"$ 61,236,435.00"
73067,TOLIMA,ATACO,6,2022,0,0,0,0,0,0,0,0,$ 0.00
73124,TOLIMA,CAJAMARCA,6,2010,0,0,0,0,0,0,0,5744,$ 0.00
73124,TOLIMA,CAJAMARCA,6,2011,85,0,0,0,0,0,85,4705,"$ 86,696,735.00"
73124,TOLIMA,CAJAMARCA,6,2012,150,0,0,0,0,0,150,3889,"$ 221,841,018.70"
73124,TOLIMA,CAJAMARCA,6,2013,101,0,0,0,0,0,101,9985,"$ 152,953,833.30"
73124,TOLIMA,CAJAMARCA,6,2014,60,0,0,0,0,0,60,2691,"$ 51,264,641.50"
